event_time_utc,event_type,symbol,source,direction,entry_price,exit_price,sl,tp1,tp2,quantity,notional_irt,pnl_irt,balance_after_irt,exit_reason
2026-09-21T11:46:32.792317+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78925.5,78925.5,,,,1.26,,-0.0,3682055.0805638987,SL
2026-09-21T12:16:23.677638+00:00,close,SEIIRT,ICT/SMC Scalp Pro,short,14414.0,13750.723191626279,,,,6.9,,4576.609977778675,3686631.690541677,TP1
2026-09-21T12:16:44.087786+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,48908.5,49782.64599133146,,,,2.04,,-1783.2578223161806,3684848.432719361,SL
2026-09-21T12:16:44.604957+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,48908.5,49782.64599133146,,,,2.04,,-1783.2578223161806,3683065.174897045,SL
2026-09-21T12:30:47.053720+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55084.0,55919.21585473515,,,,1.815409,,-1516.258379628884,3681548.916517416,SL
2026-09-21T12:30:47.486586+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55084.0,55919.21585473515,,,,1.815409,,-1516.258379628884,3680032.658137787,SL
2026-09-21T12:30:54.248084+00:00,open,ADAIRT,ICT/SMC Scalp Pro,short,55953.0,,56802.57811426747,54678.63282859879,53404.26565719758,3.574428,200000.0,,,
2026-09-21T12:30:59.816683+00:00,open,ARBIRT,ICT/SMC Scalp Pro,short,54951.5,,56744.01749729353,52262.723754059705,49573.947508119425,3.6395,200000.0,,,
2026-09-21T12:45:36.301232+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55953.0,56802.57811426747,,,,1.787214,,-1518.3778999124181,3678514.280237875,SL
2026-09-21T12:45:40.019367+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55953.0,56802.57811426747,,,,1.787214,,-1518.3778999124181,3676995.9023379628,SL
2026-09-21T12:46:13.892407+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,short,6.341035,,6.435742067100847,6.198974399348729,6.056913798697457,31540.5,200000.0,,,
2026-09-21T12:46:31.187415+00:00,open,NOTIRT,ICT/SMC Scalp Pro,short,115.94999999999999,,117.51056683054217,113.6091497541867,111.26829950837342,1724.8,200000.0,,,
2026-09-21T13:01:47.745928+00:00,open,TIAIRT,ICT/SMC Scalp Pro,short,101520.0,,103045.28976837733,99232.065347434,96944.13069486803,1.97,200000.0,,,
2026-09-21T13:15:45.926862+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,54951.5,56744.01749729353,,,,1.8197,,-3261.844089825032,3673734.0582481376,SL
2026-09-21T13:15:46.569349+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,54951.5,56744.01749729353,,,,1.8197,,-3261.844089825032,3670472.2141583124,SL
2026-09-21T13:31:40.830390+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,48612.75,47349.188191678324,,,,2.057,,2599.1466397176873,3673071.36079803,TP1
2026-09-21T14:01:35.782476+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,0.9867049999999999,,1.008316125713218,0.9542883114301728,0.9218716228603455,202694.8,200000.0,,,
2026-09-21T14:01:43.840888+00:00,open,SOLIRT,ICT/SMC Scalp Pro,short,27074280.5,,27407761.95207068,26574058.321893983,26073836.14378797,0.007,200000.0,,,
2026-09-21T14:02:01.140323+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,78944.0,,79095.0251110772,78717.46233338422,78490.92466676843,2.53,200000.0,,,
2026-09-21T14:16:38.709700+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78944.0,79095.0251110772,,,,1.26,,-190.29163995726356,3672881.069158073,SL
2026-09-21T14:16:39.121183+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78944.0,79095.0251110772,,,,1.26,,-190.29163995726356,3672690.777518116,SL
2026-09-21T14:30:57.576916+00:00,open,ADAIRT,ICT/SMC Scalp Pro,short,55545.0,,56562.6254210913,54018.56186836305,52492.1237367261,3.600684,200000.0,,,
2026-09-21T14:31:03.742844+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,19423874471.5,19605942682.399834,,,,5.14e-06,,-935.8306040251451,3671754.946914091,SL
2026-09-21T14:31:04.223859+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,19423874471.5,19605942682.399834,,,,5.15e-06,,-937.6512861341434,3670817.2956279567,SL
2026-09-21T14:31:07.471173+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,19576055002.5,,19747375818.135906,19319073779.046143,19062092555.59229,1.021e-05,200000.0,,,
2026-09-21T14:31:23.441019+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,326315.0,328646.151614533,,,,0.30645,,-714.3814122736319,3670102.914215683,SL
2026-09-21T14:31:23.923678+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,326315.0,328646.151614533,,,,0.30645,,-714.3814122736319,3669388.5328034093,SL
2026-09-21T14:31:38.799728+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,0.9867049999999999,1.008316125713218,,,,101347.4,,-2190.2314021078005,3667198.3014013013,SL
2026-09-21T14:31:39.285213+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,0.9867049999999999,1.008316125713218,,,,101347.4,,-2190.2314021078005,3665008.0699991933,SL
2026-09-21T14:32:01.071805+00:00,open,WIFIRT,ICT/SMC Scalp Pro,short,54493.5,,56020.787962897535,52202.56805565369,49911.63611130738,3.67,200000.0,,,
2026-09-21T14:46:10.415143+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,1.026095,,1.051977864680356,0.987270702979466,0.9484464059589319,194913.7,200000.0,,,
2026-09-21T15:01:13.530454+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,short,21740.0,,22135.23481421125,21147.147778683127,20554.295557366255,9.19,200000.0,,,
2026-09-21T15:01:22.274197+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,6.341035,6.435742067100847,,,,15770.2,,-1493.5493895937805,3663514.5206095995,SL
2026-09-21T15:01:22.672162+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,6.341035,6.435742067100847,,,,15770.3,,-1493.5588603004906,3662020.961749299,SL
2026-09-21T15:01:27.974953+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,short,6.611475,,6.749505817733479,6.404428773399783,6.197382546799565,30250.4,200000.0,,,
2026-09-21T15:01:36.032901+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,328824.0,,331976.5962427797,324095.1056358305,319366.211271661,0.60822,200000.0,,,
2026-09-21T15:01:48.620540+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.026095,1.051977864680356,,,,97456.8,,-2522.4611665805132,3659498.5005827183,SL
2026-09-21T15:01:48.943822+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.026095,1.051977864680356,,,,97456.9,,-2522.463754866981,3656976.036827851,SL
2026-09-21T15:01:52.147534+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,1.108035,,1.1422778284152577,1.056670757377114,1.0053065147542275,180499.7,200000.0,,,
2026-09-21T15:02:08.434767+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,short,1.3415,,1.3643843253413324,1.3071735119880012,1.2728470239760026,149086.8,200000.0,,,
2026-09-21T15:02:26.845978+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4384942.5,,4458888.097134333,4274024.104298501,4163105.708597002,0.0456,200000.0,,,
2026-09-21T15:02:31.835460+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,54493.5,56020.787962897535,,,,1.83,,-2794.9369721024896,3654181.0998557485,SL
2026-09-21T15:02:32.199905+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,54493.5,56020.787962897535,,,,1.83,,-2794.9369721024896,3651386.162883646,SL
2026-09-21T15:15:47.420667+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,19576055002.5,19747375818.135906,,,,5.1e-06,,-873.7361597431218,3650512.4267239026,SL
2026-09-21T15:15:47.966062+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,19576055002.5,19747375818.135906,,,,5.11e-06,,-875.4493678994808,3649636.977356003,SL
2026-09-21T15:15:52.624971+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,21740.0,22135.23481421125,,,,4.59,,-1814.1277972296357,3647822.8495587735,SL
2026-09-21T15:15:53.145425+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,21740.0,22135.23481421125,,,,4.6,,-1818.0801453717481,3646004.769413402,SL
2026-09-21T15:16:00.399444+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,short,22107.0,,22568.445070690486,21414.832393964272,20722.664787928545,9.04,200000.0,,,
2026-09-21T15:16:04.083875+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,short,11.370000000000001,,11.53617428483598,11.120738572746035,10.871477145492067,17590.1,200000.0,,,
2026-09-21T15:16:58.851122+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,78810.5,,78980.82672190997,78555.00991713504,78299.51983427008,2.53,200000.0,,,
2026-09-21T15:32:29.993495+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78810.5,78980.82672190997,,,,1.26,,-214.61166960655623,3645790.1577437953,SL
2026-09-21T15:32:30.450930+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78810.5,78980.82672190997,,,,1.26,,-214.61166960655623,3645575.546074189,SL
2026-09-21T15:47:02.228593+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.108035,1.1422778284152577,,,,90249.8,,-3090.4084159113163,3642485.1376582775,SL
2026-09-21T15:47:02.952541+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.108035,1.1422778284152577,,,,90249.9,,-3090.4118401941573,3639394.725818083,SL
2026-09-21T15:47:32.007521+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79049.0,,79238.64199632364,78764.53700551455,78480.0740110291,2.53,200000.0,,,
2026-09-21T15:47:41.628163+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,342842.5,,347750.0798765307,335481.13018520403,328119.76037040807,0.5,200000.0,,,
2026-09-21T16:01:13.945613+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,6.611475,6.749505817733479,,,,15125.2,,-2087.743724382414,3637306.9820937007,SL
2026-09-21T16:01:14.592345+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,6.611475,6.749505817733479,,,,15125.2,,-2087.743724382414,3635219.238369318,SL
2026-09-21T16:01:18.792537+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,short,6.835925,,7.008395055128994,6.577219917306508,6.3185148346130156,29257.1,200000.0,,,
2026-09-21T16:01:37.946466+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,1.1696550000000001,,1.2189590822597973,1.0956988766103046,1.021742753220609,170990.5,200000.0,,,
2026-09-21T16:01:42.353258+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.3415,1.3643843253413324,,,,74543.4,,-1705.8754176490809,3633513.362951669,SL
2026-09-21T16:01:42.686518+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.3415,1.3643843253413324,,,,74543.4,,-1705.8754176490809,3631807.4875340196,SL
2026-09-21T16:01:45.859054+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,short,1.3853499999999999,,1.4130646802779607,1.3437779795830584,1.302205959166117,144367.8,200000.0,,,
2026-09-21T16:16:27.783049+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79049.0,78764.53700551455,,,,1.26,,358.4233730516711,3632165.910907071,TP1
2026-09-21T16:16:28.787175+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79049.0,79049.0,,,,1.26,,-0.0,3632165.910907071,SL
2026-09-21T16:46:26.838479+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,short,6.835925,6.577219917306508,,,,14628.5,,3784.467302181748,3635950.378209253,TP1
2026-09-21T16:46:51.824953+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.3853499999999999,1.3437779795830584,,,,72183.9,,3000.830564574457,3638951.208773827,TP1
2026-09-21T17:45:44.971240+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,22107.0,22568.445070690486,,,,4.52,,-2085.731719520998,3636865.4770543063,SL
2026-09-21T17:45:45.339477+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,22107.0,22568.445070690486,,,,4.52,,-2085.731719520998,3634779.7453347854,SL
2026-09-21T17:46:26.215613+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,101520.0,99232.065347434,,,,0.985,,2253.615632777503,3637033.360967563,TP1
2026-09-21T17:46:41.948276+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,78701.5,,78878.78782020241,78435.56826969638,78169.63653939274,2.54,200000.0,,,
2026-09-21T18:01:22.361589+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2986991.0,2925349.004771522,,,,0.0334,,2058.8426406311723,3639092.2036081944,TP1
2026-09-21T18:16:14.210928+00:00,close,NOTIRT,ICT/SMC Scalp Pro,short,115.94999999999999,113.6091497541867,,,,862.4,,2018.7492519893776,3641110.9528601835,TP1
2026-09-21T18:16:40.516377+00:00,close,TRBIRT,Supertrend+ADX,long,4089843.0,4436314.653361584,,,,0.0733,,25396.372191404113,3666507.3250515875,TP2
2026-09-21T18:32:12.126743+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78701.5,78878.78782020241,,,,1.27,,-225.1555316570669,3666282.1695199306,SL
2026-09-21T18:32:12.585424+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78701.5,78878.78782020241,,,,1.27,,-225.1555316570669,3666057.0139882737,SL
2026-09-21T19:30:56.297084+00:00,close,ETHIRT,ICT/SMC Scalp Pro,short,626500000.5,633016551.1846349,,,,0.000159,,-1036.1315588569528,3665020.8824294168,SL
2026-09-21T19:30:56.670847+00:00,close,ETHIRT,ICT/SMC Scalp Pro,short,626500000.5,633016551.1846349,,,,0.00016,,-1042.648109541588,3663978.234319875,SL
2026-09-21T19:46:04.951102+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,2986991.0,2986991.0,,,,0.0335,,-0.0,3663978.234319875,SL
2026-09-21T20:01:13.558822+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,328824.0,331976.5962427797,,,,0.30411,,-958.7360433917319,3663019.4982764833,SL
2026-09-21T20:01:14.014425+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,328824.0,331976.5962427797,,,,0.30411,,-958.7360433917319,3662060.7622330915,SL
2026-09-21T20:01:19.739501+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,332169.0,,335743.2907834353,326807.56382484705,321446.1276496941,0.6021,200000.0,,,
2026-09-21T20:01:56.741682+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,48612.75,48612.75,,,,2.057,,-0.0,3662060.7622330915,SL
2026-09-21T20:02:00.171943+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,48647.75,,49375.13881708672,47556.66677436992,46465.58354873984,4.1111,200000.0,,,
2026-09-21T20:15:58.709643+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,332169.0,335743.2907834353,,,,0.30105,,-1076.0402403531912,3660984.7219927385,SL
2026-09-21T20:15:59.166801+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,332169.0,335743.2907834353,,,,0.30105,,-1076.0402403531912,3659908.6817523856,SL
2026-09-21T20:30:43.011867+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55545.0,56562.6254210913,,,,1.800342,,-1832.0737858583586,3658076.6079665273,SL
2026-09-21T20:30:43.441431+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,55545.0,56562.6254210913,,,,1.800342,,-1832.0737858583586,3656244.534180669,SL
2026-09-21T20:30:54.455947+00:00,open,ADAIRT,ICT/SMC Scalp Pro,short,56576.0,,57391.41738008149,55352.873929877765,54129.74785975553,3.535067,200000.0,,,
2026-09-21T20:31:01.041278+00:00,open,BTCIRT,ICT/SMC Scalp Pro,short,19913336962.5,,20049492057.03561,19709104320.696587,19504871678.893173,1.004e-05,200000.0,,,
2026-09-21T20:31:10.051683+00:00,open,ETHIRT,ICT/SMC Scalp Pro,short,641323769.0,,647348294.1035445,632286981.3446832,623250193.6893665,0.000311,200000.0,,,
2026-09-21T20:31:20.727372+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,short,335325.0,,339687.7978919541,328780.8031620689,322236.6063241378,0.59643,200000.0,,,
2026-09-21T20:31:25.248585+00:00,open,HBARIRT,ICT/SMC Scalp Pro,short,21027.0,,21383.13736777189,20492.79394834216,19958.587896684327,9.5115,200000.0,,,
2026-09-21T20:31:33.629937+00:00,open,LINKIRT,ICT/SMC Scalp Pro,short,3024467.5,,3064215.139585624,2964846.0406215633,2905224.581243127,0.0661,200000.0,,,
2026-09-21T20:31:37.593649+00:00,close,NOTIRT,ICT/SMC Scalp Pro,short,115.94999999999999,115.94999999999999,,,,862.4,,-0.0,3656244.534180669,SL
2026-09-21T20:32:21.348517+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,342842.5,347750.0798765307,,,,0.2,,-981.5159753061366,3655263.018205363,SL
2026-09-21T20:32:21.827339+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,342842.5,347750.0798765307,,,,0.3,,-1472.2739629592047,3653790.7442424037,SL
2026-09-21T20:32:26.122966+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,347491.0,,351984.1194739309,340751.3207891036,334011.6415782073,0.5,200000.0,,,
2026-09-21T21:02:05.945869+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,347491.0,351984.1194739309,,,,0.2,,-898.6238947861829,3652892.1203476177,SL
2026-09-21T21:02:06.333242+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,347491.0,351984.1194739309,,,,0.3,,-1347.9358421792742,3651544.1845054384,SL
2026-09-21T21:46:14.895519+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,27074280.5,27407761.95207068,,,,0.003,,-1000.4443562120385,3650543.7401492265,SL
2026-09-21T21:46:15.345656+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,27074280.5,27407761.95207068,,,,0.004,,-1333.925808282718,3649209.814340944,SL
2026-09-21T21:46:34.260259+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,48647.75,49375.13881708672,,,,2.0555,,-1495.1477135217553,3647714.666627422,SL
2026-09-21T21:46:34.693659+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,48647.75,49375.13881708672,,,,2.0556,,-1495.2204524034642,3646219.4461750183,SL
2026-09-21T21:46:39.864570+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,49488.35,,50309.09972854052,48257.22540718922,47026.10081437843,4.0413,200000.0,,,
2026-09-21T22:16:16.721243+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.3853499999999999,1.3853499999999999,,,,72183.9,,-0.0,3646219.4461750183,SL
2026-09-21T22:16:20.064347+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,short,1.39975,,1.4269746341163965,1.358913048825405,1.3180760976508101,142882.6,200000.0,,,
2026-09-21T22:16:39.846035+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,359661.5,,365346.37381424505,351134.18927863246,342606.87855726486,0.5,200000.0,,,
2026-09-21T22:31:05.306071+00:00,close,HBARIRT,ICT/SMC Scalp Pro,short,21027.0,21383.13736777189,,,,4.7557,,-1693.6824799127828,3644525.7636951054,SL
2026-09-21T22:31:05.659131+00:00,close,HBARIRT,ICT/SMC Scalp Pro,short,21027.0,21383.13736777189,,,,4.7558,,-1693.71809364956,3642832.045601456,SL
2026-09-21T22:46:03.981824+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.1696550000000001,1.0956988766103046,,,,85495.2,,6322.893560426693,3649154.9391618827,TP1
2026-09-21T23:15:40.521215+00:00,open,DOGSIRT,Supertrend+ADX,short,11.44,,11.688397796329172,11.067403305506241,10.694806611012485,52447.5,600000.0,,,
2026-09-21T23:15:57.964286+00:00,open,NOTIRT,ICT/SMC Scalp Pro,short,116.25,,117.45212619781259,114.44681070328112,112.64362140656222,1720.4,200000.0,,,
2026-09-21T23:16:18.314421+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,78819.5,,78961.77646951738,78606.08529572393,78392.67059144785,2.53,200000.0,,,
2026-09-21T23:31:37.749598+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78819.5,78961.77646951738,,,,1.26,,-179.26835159190233,3648975.6708102906,SL
2026-09-21T23:31:38.315093+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,78819.5,78961.77646951738,,,,1.26,,-179.26835159190233,3648796.4024586985,SL
2026-09-21T23:46:35.913363+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,359661.5,351134.18927863246,,,,0.2,,1705.4621442735079,3650501.864602972,TP1
2026-09-22T00:16:28.301168+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79021.0,,79161.75012069607,78809.87481895588,78598.7496379118,2.53,200000.0,,,
2026-09-22T00:31:28.877326+00:00,open,SUIIRT,ICT/SMC Scalp Pro,short,240707.5,,245232.37409728565,233920.1888540715,227132.877708143,0.8308,200000.0,,,
2026-09-22T00:31:37.466859+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79021.0,79161.75012069607,,,,1.26,,-177.34515207705235,3650324.5194508946,SL
2026-09-22T00:31:37.836124+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79021.0,79161.75012069607,,,,1.26,,-177.34515207705235,3650147.1742988173,SL
2026-09-22T00:31:40.878244+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79040.5,,79188.64480165216,78818.28279752175,78596.0655950435,2.53,200000.0,,,
2026-09-22T00:31:44.281956+00:00,open,WIFIRT,ICT/SMC Scalp Pro,short,56727.5,,58250.50097151563,54442.998542726564,52158.49708545312,3.52,200000.0,,,
2026-09-22T00:45:39.067916+00:00,close,BTCIRT,ICT/SMC Scalp Pro,short,19913336962.5,19709104320.696587,,,,5.02e-06,,1025.2478618531352,3651172.4221606706,TP1
2026-09-22T00:45:45.988600+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,11.370000000000001,11.53617428483598,,,,8795.0,,-1461.502835132432,3649710.919325538,SL
2026-09-22T00:45:46.427546+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,short,11.370000000000001,11.53617428483598,,,,8795.0,,-1461.502835132432,3648249.4164904053,SL
2026-09-22T00:46:23.868197+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79040.5,79188.64480165216,,,,1.26,,-186.66245008172262,3648062.7540403237,SL
2026-09-22T00:46:24.426794+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79040.5,79188.64480165216,,,,1.26,,-186.66245008172262,3647876.091590242,SL
2026-09-22T00:46:27.731216+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79126.5,,79275.85783142298,78902.46325286552,78678.42650573104,2.52,200000.0,,,
2026-09-22T01:00:57.066584+00:00,open,ARBIRT,ICT/SMC Scalp Pro,long,51135.0,,49934.60402548324,52935.593961775136,54736.18792355027,3.9112,200000.0,,,
2026-09-22T01:01:07.560139+00:00,close,ETHIRT,ICT/SMC Scalp Pro,short,641323769.0,632286981.3446832,,,,0.000155,,1400.7020865741085,3649276.793676816,TP1
2026-09-22T01:01:34.992408+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,240707.5,245232.37409728565,,,,0.4154,,-1879.6327000124577,3647397.1609768034,SL
2026-09-22T01:01:35.702235+00:00,close,SUIIRT,ICT/SMC Scalp Pro,short,240707.5,245232.37409728565,,,,0.4154,,-1879.6327000124577,3645517.528276791,SL
2026-09-22T01:01:46.586825+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79126.5,79275.85783142298,,,,1.26,,-188.19086759295692,3645329.337409198,SL
2026-09-22T01:01:46.960291+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79126.5,79275.85783142298,,,,1.26,,-188.19086759295692,3645141.146541605,SL
2026-09-22T01:16:21.130374+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79305.5,,79474.4000680726,79052.1498978911,78798.79979578218,2.52,200000.0,,,
2026-09-22T01:30:54.931561+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,short,22706.5,,23288.4062687756,21833.640596836598,20960.781193673196,8.8,200000.0,,,
2026-09-22T01:31:17.142068+00:00,close,LINKIRT,ICT/SMC Scalp Pro,short,3024467.5,2964846.0406215633,,,,0.033,,1967.5081594884102,3647108.654701093,TP1
2026-09-22T01:31:50.104240+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,49488.35,48257.22540718922,,,,2.0206,,2487.610352233466,3649596.2650533267,TP1
2026-09-22T01:46:07.240494+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,1.1696550000000001,1.1696550000000001,,,,85495.3,,-0.0,3649596.2650533267,SL
2026-09-22T01:46:26.686395+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79305.5,79474.4000680726,,,,1.26,,-212.81408577147872,3649383.4509675554,SL
2026-09-22T01:46:27.036285+00:00,close,TRXIRT,ICT/SMC Scalp Pro,short,79305.5,79474.4000680726,,,,1.26,,-212.81408577147872,3649170.636881784,SL
2026-09-22T02:01:03.352381+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,short,11.469999999999999,,11.620797214806398,11.2438041777904,11.017608355580801,17436.7,200000.0,,,
2026-09-22T02:01:35.630383+00:00,open,TIAIRT,Supertrend+ADX,short,100866.5,,103741.94543258664,96553.33185112005,92240.16370224008,5.9484,600000.0,,,
2026-09-22T02:01:43.182672+00:00,open,TRXIRT,ICT/SMC Scalp Pro,short,79599.5,,79808.29180781181,79286.31228828231,78973.12457656462,2.51,200000.0,,,
2026-09-22T02:16:25.263429+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4384942.5,4458888.097134333,,,,0.0228,,-1685.9596146627948,3647484.677267121,SL
2026-09-22T02:16:25.594092+00:00,close,TRBIRT,ICT/SMC Scalp Pro,short,4384942.5,4458888.097134333,,,,0.0228,,-1685.9596146627948,3645798.717652458,SL
2026-09-22T02:31:15.710153+00:00,open,HBARIRT,ICT/SMC Scalp Pro,short,21134.5,,21507.20022165596,20575.449667516063,20016.399335032125,9.4631,200000.0,,,
2026-09-22T03:16:02.384178+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,short,335325.0,328780.8031620689,,,,0.29821,,1951.5449390394376,3647750.2625914975,TP1
2026-09-22T03:31:15.019060+00:00,open,PEPEIRT,ICT/SMC Scalp Pro,short,1.197375,,1.2410613743226104,1.1318454385160845,1.0663158770321692,167032.0,200000.0,,,
2026-09-22T03:31:27.068562+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,101520.0,101520.0,,,,0.985,,-0.0,3647750.2625914975,SL
2026-09-22T03:31:30.423672+00:00,open,TIAIRT,ICT/SMC Scalp Pro,short,101800.0,,103493.31477570823,99260.02783643766,96720.05567287529,1.9646,200000.0,,,
2026-09-22T03:31:35.479535+00:00,open,TRBIRT,ICT/SMC Scalp Pro,short,4413463.0,,4488274.675209193,4301245.487186211,4189027.974372422,0.0453,200000.0,,,
2026-09-22T04:01:03.825402+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,22706.5,23288.4062687756,,,,4.4,,-2560.387582612646,3645189.875008885,SL
2026-09-22T04:01:04.232679+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,short,22706.5,23288.4062687756,,,,4.4,,-2560.387582612646,3642629.487426272,SL
